index,305507071
-500,4.0
-499,4.0
-498,4.0
-497,4.0
-496,4.0
-495,4.0
-494,4.0
-493,4.0
-492,4.0
-491,4.0
-490,4.0
-489,4.0
-488,4.0
-487,4.0
-486,4.0
-485,4.0
-484,4.0
-483,4.0
-482,4.0
-481,4.0
-480,4.0
-479,4.0
-478,4.0
-477,4.0
-476,4.0
-475,4.0
-474,4.0
-473,4.0
-472,4.0
-471,4.0
-470,4.0
-469,4.0
-468,4.0
-467,4.0
-466,4.0
-465,4.0
-464,4.0
-463,4.0
-462,4.0
-461,4.0
-460,4.0
-459,4.0
-458,4.0
-457,4.0
-456,4.0
-455,4.0
-454,4.0
-453,4.444444444444445
-452,4.888888888888889
-451,5.333333333333333
-450,5.777777777777778
-449,6.222222222222222
-448,6.666666666666666
-447,7.111111111111111
-446,7.555555555555555
-445,8.0
-444,8.0
-443,8.0
-442,8.0
-441,8.0
-440,8.0
-439,8.0
-438,8.0
-437,8.25
-436,8.5
-435,8.75
-434,9.0
-433,9.25
-432,9.5
-431,9.75
-430,10.0
-429,10.25
-428,10.5
-427,10.75
-426,11.0
-425,11.25
-424,11.5
-423,11.75
-422,12.0
-421,12.25
-420,12.5
-419,12.75
-418,13.0
-417,13.25
-416,13.5
-415,13.75
-414,14.0
-413,14.0
-412,14.0
-411,14.0
-410,14.0
-409,14.0
-408,14.0
-407,14.0
-406,14.0
-405,14.0
-404,14.0
-403,14.0
-402,14.0
-401,14.0
-400,14.035714285714286
-399,14.071428571428571
-398,14.107142857142858
-397,14.142857142857142
-396,14.178571428571429
-395,14.214285714285714
-394,14.25
-393,14.285714285714286
-392,14.321428571428571
-391,14.357142857142858
-390,14.392857142857142
-389,14.428571428571429
-388,14.464285714285714
-387,14.5
-386,14.535714285714286
-385,14.571428571428571
-384,14.607142857142858
-383,14.642857142857142
-382,14.678571428571429
-381,14.714285714285714
-380,14.75
-379,14.785714285714286
-378,14.821428571428571
-377,14.857142857142858
-376,14.892857142857142
-375,14.928571428571429
-374,14.964285714285714
-373,15.0
-372,15.035714285714285
-371,15.071428571428571
-370,15.107142857142858
-369,15.142857142857142
-368,15.178571428571429
-367,15.214285714285714
-366,15.25
-365,15.285714285714285
-364,15.321428571428571
-363,15.357142857142858
-362,15.392857142857142
-361,15.428571428571429
-360,15.464285714285714
-359,15.5
-358,15.535714285714285
-357,15.571428571428571
-356,15.607142857142858
-355,15.642857142857142
-354,15.678571428571429
-353,15.714285714285714
-352,15.75
-351,15.785714285714285
-350,15.821428571428571
-349,15.857142857142858
-348,15.892857142857142
-347,15.928571428571429
-346,15.964285714285714
-345,16.0
-344,16.0
-343,16.0
-342,16.0
-341,16.0
-340,16.0
-339,16.0
-338,16.0
-337,16.0
-336,16.0
-335,16.0
-334,16.0
-333,16.0
-332,16.0
-331,16.0
-330,16.0
-329,16.0
-328,16.0
-327,16.0
-326,16.0
-325,16.0
-324,16.0
-323,16.0
-322,16.0
-321,16.0
-320,16.0
-319,16.0
-318,16.0
-317,16.0
-316,16.0
-315,16.0
-314,16.0
-313,16.0
-312,16.0
-311,16.0
-310,16.0
-309,16.0
-308,16.0
-307,16.0
-306,16.428571428571427
-305,16.857142857142858
-304,17.285714285714285
-303,17.714285714285715
-302,18.142857142857142
-301,18.57142857142857
-300,19.0
-299,19.363636363636363
-298,19.727272727272727
-297,20.09090909090909
-296,20.454545454545453
-295,20.81818181818182
-294,21.18181818181818
-293,21.545454545454547
-292,21.90909090909091
-291,22.272727272727273
-290,22.636363636363637
-289,23.0
-288,23.0
-287,23.0
-286,23.0
-285,23.0
-284,23.0
-283,23.0
-282,23.0
-281,23.0
-280,23.0
-279,23.0
-278,23.0
-277,23.0
-276,23.0
-275,23.0
-274,23.0
-273,23.0
-272,23.0
-271,23.0
-270,23.0
-269,23.0
-268,23.0
-267,23.0
-266,23.0
-265,23.0
-264,23.0
-263,23.0
-262,23.0
-261,23.0
-260,23.0
-259,23.0
-258,23.0
-257,23.0
-256,23.0
-255,23.0
-254,23.0
-253,23.0
-252,23.0
-251,23.0
-250,23.0
-249,23.0
-248,23.0
-247,23.0
-246,23.0
-245,23.0
-244,23.0
-243,23.0
-242,23.0
-241,23.0
-240,23.0
-239,23.0
-238,23.0
-237,23.0
-236,23.0
-235,23.0
-234,23.0
-233,23.0
-232,23.0
-231,23.0
-230,23.0
-229,23.0
-228,23.0
-227,23.0
-226,23.0
-225,23.0
-224,23.0
-223,23.0
-222,23.0
-221,23.0
-220,23.0
-219,23.0
-218,23.0
-217,23.0
-216,23.0
-215,23.0
-214,23.0
-213,23.0
-212,23.0
-211,23.0
-210,23.0
-209,23.0
-208,23.0
-207,23.0
-206,23.0
-205,23.0
-204,23.0
-203,23.0
-202,23.0
-201,23.0
-200,23.0
-199,23.0
-198,23.0
-197,23.0
-196,23.0
-195,23.0
-194,23.0
-193,23.0
-192,23.0
-191,23.0
-190,23.0
-189,23.0
