index,305507071
-500,1.0
-499,1.0
-498,1.0
-497,1.0
-496,1.0
-495,1.0
-494,1.0
-493,1.0
-492,1.0
-491,1.0
-490,1.0
-489,1.0
-488,1.0
-487,1.0
-486,1.0
-485,1.0
-484,1.0
-483,1.0
-482,1.0
-481,1.0
-480,1.0
-479,1.0
-478,1.0
-477,1.0
-476,1.0
-475,1.0
-474,1.0
-473,1.0
-472,1.0
-471,1.0
-470,1.0
-469,1.0
-468,1.0
-467,1.0
-466,1.0
-465,1.0
-464,1.0
-463,1.0
-462,1.0
-461,1.0
-460,1.0
-459,1.0
-458,1.0
-457,1.0
-456,1.0
-455,1.0
-454,1.0
-453,1.1111111111111112
-452,1.2222222222222223
-451,1.3333333333333333
-450,1.4444444444444444
-449,1.5555555555555556
-448,1.6666666666666665
-447,1.7777777777777777
-446,1.8888888888888888
-445,2.0
-444,2.0
-443,2.0
-442,2.0
-441,2.0
-440,2.0
-439,2.0
-438,2.0
-437,2.0
-436,2.0
-435,2.0
-434,2.0
-433,2.0
-432,2.0
-431,2.0
-430,2.0
-429,2.0
-428,2.0
-427,2.0
-426,2.0
-425,2.0
-424,2.0
-423,2.0
-422,2.0
-421,2.0
-420,2.0
-419,2.0
-418,2.0
-417,2.0
-416,2.0
-415,2.0
-414,2.0
-413,2.0
-412,2.0
-411,2.0
-410,2.0
-409,2.0
-408,2.0
-407,2.0
-406,2.0
-405,2.0
-404,2.0
-403,2.0
-402,2.0
-401,2.0
-400,2.0
-399,2.0
-398,2.0
-397,2.0
-396,2.0
-395,2.0
-394,2.0
-393,2.0
-392,2.0
-391,2.0
-390,2.0
-389,2.0
-388,2.0
-387,2.0
-386,2.0
-385,2.0
-384,2.0
-383,2.0
-382,2.0
-381,2.0
-380,2.0
-379,2.0
-378,2.0
-377,2.0
-376,2.0
-375,2.0
-374,2.0
-373,2.0
-372,2.0
-371,2.0
-370,2.0
-369,2.0
-368,2.0
-367,2.0
-366,2.0
-365,2.0
-364,2.0
-363,2.0
-362,2.0
-361,2.0
-360,2.0
-359,2.0
-358,2.0
-357,2.0
-356,2.0
-355,2.0
-354,2.0
-353,2.0
-352,2.0
-351,2.0
-350,2.0
-349,2.0
-348,2.0
-347,2.0
-346,2.0
-345,2.0
-344,2.0
-343,2.0
-342,2.0
-341,2.0
-340,2.0
-339,2.0
-338,2.0
-337,2.0
-336,2.0
-335,2.0
-334,2.0
-333,2.0
-332,2.0
-331,2.0
-330,2.0
-329,2.0
-328,2.0
-327,2.0
-326,2.0
-325,2.0
-324,2.0
-323,2.0
-322,2.0
-321,2.0
-320,2.0
-319,2.0
-318,2.0
-317,2.0
-316,2.0
-315,2.0
-314,2.0
-313,2.0
-312,2.0
-311,2.0
